  ** CALCULATED NUMBER DENSITIES (/CM^3) ** 


   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          
      1.020E+014     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     1.842E+007
      1.093E+014     8.929E+007     0.000E+000     0.000E+000     4.870E-005     3.874E-007     0.000E+000     3.697E-009     0.000E+000     4.092E-006     1.604E+007
      1.171E+014     7.792E+007     0.000E+000     0.000E+000     1.695E-005     8.703E-007     0.000E+000     3.691E-009     0.000E+000     2.976E-006     1.397E+007
      1.255E+014     6.180E+007     0.000E+000     0.000E+000     1.513E-005     7.412E-007     0.000E+000     3.908E-009     0.000E+000     3.351E-006     1.217E+007
      1.345E+014     4.943E+007     0.000E+000     0.000E+000     1.364E-005     6.059E-007     0.000E+000     4.083E-009     0.000E+000     3.663E-006     1.060E+007
      1.441E+014     3.983E+007     0.000E+000     0.000E+000     1.241E-005     5.021E-007     0.000E+000     4.225E-009     0.000E+000     3.921E-006     9.230E+006
      1.544E+014     3.232E+007     0.000E+000     0.000E+000     1.137E-005     4.167E-007     0.000E+000     4.343E-009     0.000E+000     4.133E-006     8.039E+006
      1.654E+014     2.640E+007     0.000E+000     0.000E+000     1.048E-005     3.458E-007     0.000E+000     4.441E-009     0.000E+000     4.305E-006     7.002E+006
      1.773E+014     2.168E+007     0.000E+000     0.000E+000     9.708E-006     2.871E-007     0.000E+000     4.523E-009     0.000E+000     4.443E-006     6.098E+006
      1.899E+014     1.790E+007     0.000E+000     0.000E+000     9.039E-006     2.383E-007     0.000E+000     4.593E-009     0.000E+000     4.553E-006     5.311E+006
      2.035E+014     1.485E+007     0.000E+000     0.000E+000     8.453E-006     1.979E-007     0.000E+000     4.652E-009     0.000E+000     4.638E-006     4.626E+006
      2.181E+014     1.237E+007     0.000E+000     0.000E+000     7.936E-006     1.643E-007     0.000E+000     4.704E-009     0.000E+000     4.702E-006     4.029E+006
      2.337E+014     1.035E+007     0.000E+000     0.000E+000     7.477E-006     1.365E-007     0.000E+000     4.748E-009     0.000E+000     4.748E-006     3.509E+006
      2.504E+014     8.686E+006     0.000E+000     0.000E+000     7.068E-006     1.134E-007     0.000E+000     4.786E-009     0.000E+000     4.779E-006     3.056E+006
      2.683E+014     7.316E+006     0.000E+000     0.000E+000     6.701E-006     9.419E-008     0.000E+000     4.820E-009     0.000E+000     4.797E-006     2.662E+006
      2.875E+014     6.180E+006     0.000E+000     0.000E+000     6.370E-006     7.826E-008     0.000E+000     4.849E-009     0.000E+000     4.803E-006     2.318E+006
      3.080E+014     5.235E+006     0.000E+000     0.000E+000     6.070E-006     6.504E-008     0.000E+000     4.875E-009     0.000E+000     4.800E-006     2.019E+006
      3.301E+014     4.445E+006     0.000E+000     0.000E+000     5.797E-006     5.407E-008     0.000E+000     4.898E-009     0.000E+000     4.789E-006     1.759E+006
      3.537E+014     3.783E+006     0.000E+000     0.000E+000     5.547E-006     4.495E-008     0.000E+000     4.918E-009     0.000E+000     4.770E-006     1.532E+006
      3.790E+014     3.226E+006     0.000E+000     0.000E+000     5.318E-006     3.738E-008     0.000E+000     4.936E-009     0.000E+000     4.746E-006     1.334E+006
      4.061E+014     2.757E+006     0.000E+000     0.000E+000     5.107E-006     3.110E-008     0.000E+000     4.952E-009     0.000E+000     4.715E-006     1.162E+006
      4.351E+014     2.359E+006     0.000E+000     0.000E+000     4.912E-006     2.587E-008     0.000E+000     4.966E-009     0.000E+000     4.681E-006     1.012E+006
      4.662E+014     2.022E+006     0.000E+000     0.000E+000     4.731E-006     2.153E-008     0.000E+000     4.979E-009     0.000E+000     4.642E-006     8.814E+005
      4.996E+014     1.736E+006     0.000E+000     0.000E+000     4.562E-006     1.793E-008     0.000E+000     4.990E-009     0.000E+000     4.600E-006     7.677E+005
      5.353E+014     1.492E+006     0.000E+000     0.000E+000     4.404E-006     1.493E-008     0.000E+000     5.000E-009     0.000E+000     4.554E-006     6.686E+005
      5.736E+014     1.284E+006     0.000E+000     0.000E+000     4.256E-006     1.244E-008     0.000E+000     5.009E-009     0.000E+000     4.507E-006     5.824E+005
      6.146E+014     1.106E+006     0.000E+000     0.000E+000     4.117E-006     1.037E-008     0.000E+000     5.018E-009     0.000E+000     4.457E-006     5.072E+005
      6.586E+014     9.540E+005     0.000E+000     0.000E+000     3.986E-006     8.643E-009     0.000E+000     5.025E-009     0.000E+000     4.405E-006     4.418E+005
      7.057E+014     8.233E+005     0.000E+000     0.000E+000     3.862E-006     7.209E-009     0.000E+000     5.031E-009     0.000E+000     4.352E-006     3.848E+005
      7.561E+014     7.112E+005     0.000E+000     0.000E+000     3.745E-006     6.016E-009     0.000E+000     5.037E-009     0.000E+000     4.297E-006     3.351E+005
      8.102E+014     6.148E+005     0.000E+000     0.000E+000     3.633E-006     5.023E-009     0.000E+000     5.043E-009     0.000E+000     4.241E-006     2.919E+005
      8.682E+014     5.318E+005     0.000E+000     0.000E+000     3.527E-006     4.197E-009     0.000E+000     5.047E-009     0.000E+000     4.184E-006     2.542E+005
      9.303E+014     4.603E+005     0.000E+000     0.000E+000     3.426E-006     3.508E-009     0.000E+000     5.052E-009     0.000E+000     4.127E-006     2.214E+005
      9.968E+014     3.986E+005     0.000E+000     0.000E+000     3.330E-006     2.935E-009     0.000E+000     5.056E-009     0.000E+000     4.069E-006     1.928E+005
      1.068E+015     3.454E+005     0.000E+000     0.000E+000     3.237E-006     2.456E-009     0.000E+000     5.059E-009     0.000E+000     4.010E-006     1.680E+005
      1.144E+015     2.994E+005     0.000E+000     0.000E+000     3.149E-006     2.058E-009     0.000E+000     5.062E-009     0.000E+000     3.952E-006     1.463E+005
      1.226E+015     2.596E+005     0.000E+000     0.000E+000     3.063E-006     1.725E-009     0.000E+000     5.065E-009     0.000E+000     3.893E-006     1.274E+005
      1.314E+015     2.252E+005     0.000E+000     0.000E+000     2.982E-006     1.448E-009     0.000E+000     5.068E-009     0.000E+000     3.834E-006     1.110E+005
      1.408E+015     1.955E+005     0.000E+000     0.000E+000     2.903E-006     1.216E-009     0.000E+000     5.070E-009     0.000E+000     3.774E-006     9.665E+004
      1.509E+015     1.697E+005     0.000E+000     0.000E+000     2.827E-006     1.022E-009     0.000E+000     5.072E-009     0.000E+000     3.715E-006     8.418E+004
      1.617E+015     1.474E+005     0.000E+000     0.000E+000     2.754E-006     8.602E-010     0.000E+000     5.074E-009     0.000E+000     3.656E-006     7.332E+004
      1.732E+015     1.280E+005     0.000E+000     0.000E+000     2.683E-006     7.248E-010     0.000E+000     5.076E-009     0.000E+000     3.597E-006     6.386E+004
      1.856E+015     1.112E+005     0.000E+000     0.000E+000     2.615E-006     6.114E-010     0.000E+000     5.077E-009     0.000E+000     3.539E-006     5.562E+004
      1.989E+015     9.664E+004     0.000E+000     0.000E+000     2.549E-006     5.165E-010     0.000E+000     5.078E-009     0.000E+000     3.480E-006     4.844E+004
      2.131E+015     8.400E+004     0.000E+000     0.000E+000     2.484E-006     4.369E-010     0.000E+000     5.080E-009     0.000E+000     3.422E-006     4.219E+004
      2.283E+015     7.302E+004     0.000E+000     0.000E+000     2.422E-006     3.701E-010     0.000E+000     5.081E-009     0.000E+000     3.365E-006     3.674E+004
      2.447E+015     6.349E+004     0.000E+000     0.000E+000     2.362E-006     3.140E-010     0.000E+000     5.082E-009     0.000E+000     3.308E-006     3.200E+004
      2.622E+015     5.521E+004     0.000E+000     0.000E+000     2.304E-006     2.670E-010     0.000E+000     5.083E-009     0.000E+000     3.251E-006     2.787E+004
      2.809E+015     4.802E+004     0.000E+000     0.000E+000     2.247E-006     2.274E-010     0.000E+000     5.083E-009     0.000E+000     3.195E-006     2.428E+004
      3.010E+015     4.177E+004     0.000E+000     0.000E+000     2.192E-006     1.943E-010     0.000E+000     5.084E-009     0.000E+000     3.139E-006     2.114E+004
      3.226E+015     3.634E+004     0.000E+000     0.000E+000     2.138E-006     1.666E-010     0.000E+000     5.085E-009     0.000E+000     3.083E-006     1.842E+004
      3.456E+015     3.162E+004     0.000E+000     0.000E+000     2.086E-006     1.435E-010     0.000E+000     5.085E-009     0.000E+000     3.029E-006     1.604E+004
      3.703E+015     2.751E+004     0.000E+000     0.000E+000     2.036E-006     1.244E-010     0.000E+000     5.085E-009     0.000E+000     2.974E-006     1.397E+004
      3.968E+015     2.394E+004     0.000E+000     0.000E+000     1.986E-006     1.090E-010     0.000E+000     5.086E-009     0.000E+000     2.921E-006     1.217E+004
      4.252E+015     2.083E+004     0.000E+000     0.000E+000     1.938E-006     9.682E-011     0.000E+000     5.086E-009     0.000E+000     2.867E-006     1.060E+004
      4.556E+015     1.813E+004     0.000E+000     0.000E+000     1.892E-006     8.691E-011     0.000E+000     5.086E-009     0.000E+000     2.815E-006     9.230E+003
      4.882E+015     1.578E+004     0.000E+000     0.000E+000     1.847E-006     8.099E-011     0.000E+000     5.087E-009     0.000E+000     2.763E-006     8.039E+003
      5.231E+015     1.374E+004     0.000E+000     0.000E+000     1.803E-006     7.780E-011     0.000E+000     5.087E-009     0.000E+000     2.711E-006     7.002E+003
      5.605E+015     1.196E+004     0.000E+000     0.000E+000     1.760E-006     7.730E-011     0.000E+000     5.087E-009     0.000E+000     2.661E-006     6.098E+003
      6.006E+015     1.041E+004     0.000E+000     0.000E+000     1.719E-006     7.941E-011     0.000E+000     5.087E-009     0.000E+000     2.610E-006     5.311E+003
      6.436E+015     9.062E+003     0.000E+000     0.000E+000     1.679E-006     8.406E-011     0.000E+000     5.087E-009     0.000E+000     2.561E-006     4.626E+003
      6.896E+015     7.889E+003     0.000E+000     0.000E+000     1.641E-006     9.125E-011     0.000E+000     5.087E-009     0.000E+000     2.511E-006     4.029E+003
      7.389E+015     6.869E+003     0.000E+000     0.000E+000     1.605E-006     1.011E-010     0.000E+000     5.087E-009     0.000E+000     2.463E-006     3.509E+003
      7.918E+015     5.980E+003     0.000E+000     0.000E+000     1.571E-006     1.138E-010     0.000E+000     5.087E-009     0.000E+000     2.415E-006     3.056E+003
      8.484E+015     5.207E+003     0.000E+000     0.000E+000     1.539E-006     1.298E-010     0.000E+000     5.087E-009     0.000E+000     2.367E-006     2.662E+003
      9.091E+015     4.534E+003     0.000E+000     0.000E+000     1.510E-006     1.492E-010     0.000E+000     5.087E-009     0.000E+000     2.319E-006     2.318E+003
      9.741E+015     3.948E+003     0.000E+000     0.000E+000     1.485E-006     1.724E-010     0.000E+000     5.087E-009     0.000E+000     2.271E-006     2.019E+003
      1.044E+016     3.438E+003     0.000E+000     0.000E+000     1.463E-006     1.991E-010     0.000E+000     5.087E-009     0.000E+000     2.222E-006     1.759E+003
      1.118E+016     2.993E+003     0.000E+000     0.000E+000     1.447E-006     2.288E-010     0.000E+000     5.087E-009     0.000E+000     2.172E-006     1.532E+003
      1.198E+016     2.607E+003     0.000E+000     0.000E+000     1.436E-006     2.609E-010     0.000E+000     5.087E-009     0.000E+000     2.120E-006     1.334E+003
      1.284E+016     2.270E+003     0.000E+000     0.000E+000     1.433E-006     2.944E-010     0.000E+000     5.087E-009     0.000E+000     2.066E-006     1.162E+003
      1.376E+016     1.977E+003     0.000E+000     0.000E+000     1.440E-006     3.282E-010     0.000E+000     5.087E-009     0.000E+000     2.009E-006     1.012E+003
      1.474E+016     1.722E+003     0.000E+000     0.000E+000     1.458E-006     3.609E-010     0.000E+000     5.087E-009     0.000E+000     1.948E-006     8.814E+002
      1.580E+016     1.499E+003     0.000E+000     0.000E+000     1.493E-006     3.910E-010     0.000E+000     5.087E-009     0.000E+000     1.883E-006     7.677E+002
