  ** CALCULATED NUMBER DENSITIES (/CM^3) ** 


   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          
      1.617E+015     1.035E-001     0.000E+000     0.000E+000     4.840E-007     1.217E-008     0.000E+000     5.705E-009     0.000E+000     4.569E-006     4.888E+005
      1.732E+015     9.827E-002     0.000E+000     0.000E+000     4.782E-007     1.217E-008     0.000E+000     5.705E-009     0.000E+000     4.535E-006     4.257E+005
      1.856E+015     9.322E-002     0.000E+000     0.000E+000     4.724E-007     1.216E-008     0.000E+000     5.705E-009     0.000E+000     4.500E-006     3.708E+005
      1.989E+015     8.837E-002     0.000E+000     0.000E+000     4.666E-007     1.216E-008     0.000E+000     5.705E-009     0.000E+000     4.464E-006     3.229E+005
      2.131E+015     8.371E-002     0.000E+000     0.000E+000     4.609E-007     1.216E-008     0.000E+000     5.705E-009     0.000E+000     4.429E-006     2.813E+005
      2.283E+015     7.925E-002     0.000E+000     0.000E+000     4.551E-007     1.215E-008     0.000E+000     5.705E-009     0.000E+000     4.393E-006     2.450E+005
      2.447E+015     7.499E-002     0.000E+000     0.000E+000     4.494E-007     1.215E-008     0.000E+000     5.705E-009     0.000E+000     4.357E-006     2.134E+005
      2.622E+015     7.091E-002     0.000E+000     0.000E+000     4.437E-007     1.214E-008     0.000E+000     5.705E-009     0.000E+000     4.321E-006     1.858E+005
      2.809E+015     6.702E-002     0.000E+000     0.000E+000     4.380E-007     1.214E-008     0.000E+000     5.705E-009     0.000E+000     4.285E-006     1.618E+005
      3.010E+015     6.331E-002     0.000E+000     0.000E+000     4.324E-007     1.213E-008     0.000E+000     5.705E-009     0.000E+000     4.249E-006     1.410E+005
      3.226E+015     5.978E-002     0.000E+000     0.000E+000     4.267E-007     1.213E-008     0.000E+000     5.705E-009     0.000E+000     4.212E-006     1.228E+005
      3.456E+015     5.641E-002     0.000E+000     0.000E+000     4.211E-007     1.212E-008     0.000E+000     5.705E-009     0.000E+000     4.175E-006     1.069E+005
      3.703E+015     5.320E-002     0.000E+000     0.000E+000     4.155E-007     1.212E-008     0.000E+000     5.705E-009     0.000E+000     4.138E-006     9.313E+004
      3.968E+015     5.015E-002     0.000E+000     0.000E+000     4.100E-007     1.211E-008     0.000E+000     5.705E-009     0.000E+000     4.101E-006     8.112E+004
      4.252E+015     4.724E-002     0.000E+000     0.000E+000     4.044E-007     1.210E-008     0.000E+000     5.705E-009     0.000E+000     4.063E-006     7.065E+004
      4.556E+015     4.449E-002     0.000E+000     0.000E+000     3.989E-007     1.209E-008     0.000E+000     5.705E-009     0.000E+000     4.026E-006     6.153E+004
      4.882E+015     4.187E-002     0.000E+000     0.000E+000     3.935E-007     1.209E-008     0.000E+000     5.705E-009     0.000E+000     3.988E-006     5.359E+004
      5.231E+015     3.939E-002     0.000E+000     0.000E+000     3.880E-007     1.208E-008     0.000E+000     5.704E-009     0.000E+000     3.950E-006     4.668E+004
      5.605E+015     3.703E-002     0.000E+000     0.000E+000     3.826E-007     1.207E-008     0.000E+000     5.704E-009     0.000E+000     3.912E-006     4.065E+004
      6.006E+015     3.480E-002     0.000E+000     0.000E+000     3.772E-007     1.206E-008     0.000E+000     5.704E-009     0.000E+000     3.874E-006     3.541E+004
      6.436E+015     3.269E-002     0.000E+000     0.000E+000     3.718E-007     1.205E-008     0.000E+000     5.704E-009     0.000E+000     3.836E-006     3.084E+004
      6.896E+015     3.069E-002     0.000E+000     0.000E+000     3.665E-007     1.203E-008     0.000E+000     5.704E-009     0.000E+000     3.797E-006     2.686E+004
      7.389E+015     2.881E-002     0.000E+000     0.000E+000     3.612E-007     1.202E-008     0.000E+000     5.704E-009     0.000E+000     3.758E-006     2.339E+004
      7.918E+015     2.703E-002     0.000E+000     0.000E+000     3.559E-007     1.201E-008     0.000E+000     5.704E-009     0.000E+000     3.720E-006     2.038E+004
      8.484E+015     2.535E-002     0.000E+000     0.000E+000     3.507E-007     1.199E-008     0.000E+000     5.704E-009     0.000E+000     3.681E-006     1.775E+004
      9.091E+015     2.376E-002     0.000E+000     0.000E+000     3.455E-007     1.198E-008     0.000E+000     5.704E-009     0.000E+000     3.641E-006     1.546E+004
      9.741E+015     2.227E-002     0.000E+000     0.000E+000     3.403E-007     1.196E-008     0.000E+000     5.704E-009     0.000E+000     3.602E-006     1.346E+004
      1.044E+016     2.087E-002     0.000E+000     0.000E+000     3.352E-007     1.194E-008     0.000E+000     5.704E-009     0.000E+000     3.563E-006     1.172E+004
      1.118E+016     1.954E-002     0.000E+000     0.000E+000     3.301E-007     1.192E-008     0.000E+000     5.704E-009     0.000E+000     3.523E-006     1.021E+004
      1.198E+016     1.830E-002     0.000E+000     0.000E+000     3.251E-007     1.190E-008     0.000E+000     5.704E-009     0.000E+000     3.484E-006     8.894E+003
      1.284E+016     1.713E-002     0.000E+000     0.000E+000     3.201E-007     1.188E-008     0.000E+000     5.704E-009     0.000E+000     3.444E-006     7.746E+003
      1.376E+016     1.603E-002     0.000E+000     0.000E+000     3.152E-007     1.186E-008     0.000E+000     5.704E-009     0.000E+000     3.404E-006     6.747E+003
      1.474E+016     1.500E-002     0.000E+000     0.000E+000     3.103E-007     1.183E-008     0.000E+000     5.704E-009     0.000E+000     3.364E-006     5.876E+003
      1.580E+016     1.404E-002     0.000E+000     0.000E+000     3.054E-007     1.180E-008     0.000E+000     5.704E-009     0.000E+000     3.324E-006     5.118E+003
      1.693E+016     1.314E-002     0.000E+000     0.000E+000     3.006E-007     1.176E-008     0.000E+000     5.704E-009     0.000E+000     3.284E-006     4.458E+003
      1.814E+016     1.230E-002     0.000E+000     0.000E+000     2.959E-007     1.171E-008     0.000E+000     5.704E-009     0.000E+000     3.244E-006     3.882E+003
      1.944E+016     1.153E-002     0.000E+000     0.000E+000     2.912E-007     1.164E-008     0.000E+000     5.704E-009     0.000E+000     3.203E-006     3.381E+003
      2.083E+016     1.084E-002     0.000E+000     0.000E+000     2.865E-007     1.154E-008     0.000E+000     5.704E-009     0.000E+000     3.163E-006     2.945E+003
      2.232E+016     1.025E-002     0.000E+000     0.000E+000     2.819E-007     1.140E-008     0.000E+000     5.704E-009     0.000E+000     3.122E-006     2.565E+003
      2.391E+016     9.774E-003     0.000E+000     0.000E+000     2.774E-007     1.120E-008     0.000E+000     5.704E-009     0.000E+000     3.082E-006     2.234E+003
      2.562E+016     9.453E-003     0.000E+000     0.000E+000     2.729E-007     1.090E-008     0.000E+000     5.704E-009     0.000E+000     3.041E-006     1.946E+003
      2.745E+016     9.340E-003     0.000E+000     0.000E+000     2.685E-007     1.047E-008     0.000E+000     5.703E-009     0.000E+000     3.000E-006     1.695E+003
      2.942E+016     9.504E-003     0.000E+000     0.000E+000     2.641E-007     9.880E-009     0.000E+000     5.703E-009     0.000E+000     2.959E-006     1.476E+003
