  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          
      1.617E+015     2.448E-008     0.000E+000     0.000E+000     2.618E-013     4.336E-015     0.000E+000     6.618E-015     0.000E+000     5.648E-012     8.500E-002
      1.732E+015     2.624E-008     0.000E+000     0.000E+000     2.938E-013     4.978E-015     0.000E+000     7.598E-015     0.000E+000     6.370E-012     8.500E-002
      1.856E+015     2.814E-008     0.000E+000     0.000E+000     3.297E-013     5.713E-015     0.000E+000     8.723E-015     0.000E+000     7.184E-012     8.500E-002
      1.989E+015     3.018E-008     0.000E+000     0.000E+000     3.700E-013     6.558E-015     0.000E+000     1.002E-014     0.000E+000     8.100E-012     8.500E-002
      2.131E+015     3.237E-008     0.000E+000     0.000E+000     4.152E-013     7.527E-015     0.000E+000     1.150E-014     0.000E+000     9.133E-012     8.500E-002
      2.283E+015     3.474E-008     0.000E+000     0.000E+000     4.659E-013     8.639E-015     0.000E+000     1.320E-014     0.000E+000     1.030E-011     8.500E-002
      2.447E+015     3.732E-008     0.000E+000     0.000E+000     5.228E-013     9.916E-015     0.000E+000     1.516E-014     0.000E+000     1.161E-011     8.500E-002
      2.622E+015     4.013E-008     0.000E+000     0.000E+000     5.867E-013     1.138E-014     0.000E+000     1.740E-014     0.000E+000     1.308E-011     8.500E-002
      2.809E+015     4.325E-008     0.000E+000     0.000E+000     6.583E-013     1.306E-014     0.000E+000     1.998E-014     0.000E+000     1.474E-011     8.500E-002
      3.010E+015     4.681E-008     0.000E+000     0.000E+000     7.387E-013     1.498E-014     0.000E+000     2.294E-014     0.000E+000     1.661E-011     8.500E-002
      3.226E+015     5.102E-008     0.000E+000     0.000E+000     8.288E-013     1.719E-014     0.000E+000     2.634E-014     0.000E+000     1.872E-011     8.500E-002
      3.456E+015     5.627E-008     0.000E+000     0.000E+000     9.300E-013     1.971E-014     0.000E+000     3.024E-014     0.000E+000     2.109E-011     8.500E-002
      3.703E+015     6.323E-008     0.000E+000     0.000E+000     1.043E-012     2.260E-014     0.000E+000     3.472E-014     0.000E+000     2.376E-011     8.500E-002
      3.968E+015     7.297E-008     0.000E+000     0.000E+000     1.171E-012     2.589E-014     0.000E+000     3.986E-014     0.000E+000     2.676E-011     8.500E-002
      4.252E+015     8.727E-008     0.000E+000     0.000E+000     1.314E-012     2.963E-014     0.000E+000     4.576E-014     0.000E+000     3.014E-011     8.500E-002
      4.556E+015     1.089E-007     0.000E+000     0.000E+000     1.474E-012     3.386E-014     0.000E+000     5.254E-014     0.000E+000     3.394E-011     8.500E-002
      4.882E+015     1.420E-007     0.000E+000     0.000E+000     1.654E-012     3.861E-014     0.000E+000     6.032E-014     0.000E+000     3.823E-011     8.500E-002
      5.231E+015     1.929E-007     0.000E+000     0.000E+000     1.856E-012     4.390E-014     0.000E+000     6.925E-014     0.000E+000     4.304E-011     8.500E-002
      5.605E+015     2.708E-007     0.000E+000     0.000E+000     2.083E-012     4.971E-014     0.000E+000     7.951E-014     0.000E+000     4.846E-011     8.500E-002
      6.006E+015     3.886E-007     0.000E+000     0.000E+000     2.338E-012     5.599E-014     0.000E+000     9.128E-014     0.000E+000     5.457E-011     8.500E-002
      6.436E+015     5.643E-007     0.000E+000     0.000E+000     2.626E-012     6.262E-014     0.000E+000     1.048E-013     0.000E+000     6.144E-011     8.500E-002
      6.896E+015     8.228E-007     0.000E+000     0.000E+000     2.950E-012     6.940E-014     0.000E+000     1.203E-013     0.000E+000     6.920E-011     8.500E-002
      7.389E+015     1.197E-006     0.000E+000     0.000E+000     3.317E-012     7.605E-014     0.000E+000     1.381E-013     0.000E+000     7.795E-011     8.500E-002
      7.918E+015     1.732E-006     0.000E+000     0.000E+000     3.732E-012     8.221E-014     0.000E+000     1.586E-013     0.000E+000     8.784E-011     8.500E-002
      8.484E+015     2.483E-006     0.000E+000     0.000E+000     4.205E-012     8.748E-014     0.000E+000     1.821E-013     0.000E+000     9.905E-011     8.500E-002
      9.091E+015     3.525E-006     0.000E+000     0.000E+000     4.746E-012     9.146E-014     0.000E+000     2.091E-013     0.000E+000     1.118E-010     8.500E-002
      9.741E+015     4.950E-006     0.000E+000     0.000E+000     5.367E-012     9.382E-014     0.000E+000     2.400E-013     0.000E+000     1.262E-010     8.500E-002
