  ** CALCULATED NUMBER DENSITIES (/CM^3) ** 


   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          
      1.020E+014     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     0.000E+000     1.842E+007
      1.093E+014     7.247E-002     0.000E+000     0.000E+000     7.177E-007     1.220E-008     0.000E+000     5.706E-009     0.000E+000     5.727E-006     1.604E+007
      1.171E+014     1.222E-001     0.000E+000     0.000E+000     7.117E-007     1.220E-008     0.000E+000     5.706E-009     0.000E+000     5.703E-006     1.397E+007
      1.255E+014     1.553E-001     0.000E+000     0.000E+000     7.057E-007     1.220E-008     0.000E+000     5.706E-009     0.000E+000     5.678E-006     1.217E+007
      1.345E+014     1.762E-001     0.000E+000     0.000E+000     6.997E-007     1.220E-008     0.000E+000     5.706E-009     0.000E+000     5.653E-006     1.060E+007
      1.441E+014     1.879E-001     0.000E+000     0.000E+000     6.936E-007     1.220E-008     0.000E+000     5.706E-009     0.000E+000     5.628E-006     9.230E+006
      1.544E+014     1.928E-001     0.000E+000     0.000E+000     6.876E-007     1.220E-008     0.000E+000     5.706E-009     0.000E+000     5.602E-006     8.039E+006
      1.654E+014     1.927E-001     0.000E+000     0.000E+000     6.815E-007     1.220E-008     0.000E+000     5.705E-009     0.000E+000     5.576E-006     7.002E+006
      1.773E+014     1.892E-001     0.000E+000     0.000E+000     6.754E-007     1.219E-008     0.000E+000     5.705E-009     0.000E+000     5.550E-006     6.098E+006
      1.899E+014     1.836E-001     0.000E+000     0.000E+000     6.694E-007     1.219E-008     0.000E+000     5.705E-009     0.000E+000     5.524E-006     5.311E+006
      2.035E+014     1.768E-001     0.000E+000     0.000E+000     6.633E-007     1.219E-008     0.000E+000     5.705E-009     0.000E+000     5.497E-006     4.626E+006
      2.181E+014     1.695E-001     0.000E+000     0.000E+000     6.572E-007     1.219E-008     0.000E+000     5.705E-009     0.000E+000     5.470E-006     4.029E+006
      2.337E+014     1.620E-001     0.000E+000     0.000E+000     6.511E-007     1.219E-008     0.000E+000     5.705E-009     0.000E+000     5.443E-006     3.509E+006
      2.504E+014     1.545E-001     0.000E+000     0.000E+000     6.450E-007     1.219E-008     0.000E+000     5.705E-009     0.000E+000     5.415E-006     3.056E+006
      2.683E+014     1.470E-001     0.000E+000     0.000E+000     6.390E-007     1.219E-008     0.000E+000     5.705E-009     0.000E+000     5.387E-006     2.662E+006
      2.875E+014     1.396E-001     0.000E+000     0.000E+000     6.329E-007     1.219E-008     0.000E+000     5.705E-009     0.000E+000     5.359E-006     2.318E+006
      3.080E+014     1.324E-001     0.000E+000     0.000E+000     6.268E-007     1.218E-008     0.000E+000     5.705E-009     0.000E+000     5.330E-006     2.019E+006
      3.301E+014     1.253E-001     0.000E+000     0.000E+000     6.207E-007     1.218E-008     0.000E+000     5.705E-009     0.000E+000     5.302E-006     1.759E+006
      3.537E+014     1.184E-001     0.000E+000     0.000E+000     6.146E-007     1.218E-008     0.000E+000     5.705E-009     0.000E+000     5.273E-006     1.532E+006
      3.790E+014     1.117E-001     0.000E+000     0.000E+000     6.085E-007     1.218E-008     0.000E+000     5.705E-009     0.000E+000     5.243E-006     1.334E+006
      4.061E+014     1.052E-001     0.000E+000     0.000E+000     6.025E-007     1.218E-008     0.000E+000     5.705E-009     0.000E+000     5.214E-006     1.162E+006
      4.351E+014     9.888E-002     0.000E+000     0.000E+000     5.964E-007     1.217E-008     0.000E+000     5.705E-009     0.000E+000     5.184E-006     1.012E+006
      4.662E+014     9.281E-002     0.000E+000     0.000E+000     5.903E-007     1.217E-008     0.000E+000     5.705E-009     0.000E+000     5.154E-006     8.814E+005
      4.996E+014     8.700E-002     0.000E+000     0.000E+000     5.843E-007     1.217E-008     0.000E+000     5.705E-009     0.000E+000     5.123E-006     7.677E+005
      5.353E+014     8.148E-002     0.000E+000     0.000E+000     5.782E-007     1.216E-008     0.000E+000     5.705E-009     0.000E+000     5.092E-006     6.686E+005
      5.736E+014     7.628E-002     0.000E+000     0.000E+000     5.721E-007     1.216E-008     0.000E+000     5.705E-009     0.000E+000     5.061E-006     5.824E+005
      6.146E+014     7.139E-002     0.000E+000     0.000E+000     5.661E-007     1.216E-008     0.000E+000     5.705E-009     0.000E+000     5.030E-006     5.072E+005
      6.586E+014     6.681E-002     0.000E+000     0.000E+000     5.601E-007     1.215E-008     0.000E+000     5.705E-009     0.000E+000     4.999E-006     4.418E+005
      7.057E+014     6.254E-002     0.000E+000     0.000E+000     5.540E-007     1.215E-008     0.000E+000     5.705E-009     0.000E+000     4.967E-006     3.848E+005
      7.561E+014     5.856E-002     0.000E+000     0.000E+000     5.480E-007     1.215E-008     0.000E+000     5.705E-009     0.000E+000     4.935E-006     3.351E+005
      8.102E+014     5.484E-002     0.000E+000     0.000E+000     5.420E-007     1.214E-008     0.000E+000     5.705E-009     0.000E+000     4.902E-006     2.919E+005
      8.682E+014     5.137E-002     0.000E+000     0.000E+000     5.360E-007     1.214E-008     0.000E+000     5.705E-009     0.000E+000     4.870E-006     2.542E+005
      9.303E+014     4.813E-002     0.000E+000     0.000E+000     5.300E-007     1.213E-008     0.000E+000     5.705E-009     0.000E+000     4.837E-006     2.214E+005
      9.968E+014     4.510E-002     0.000E+000     0.000E+000     5.241E-007     1.212E-008     0.000E+000     5.705E-009     0.000E+000     4.804E-006     1.928E+005
      1.068E+015     4.227E-002     0.000E+000     0.000E+000     5.181E-007     1.212E-008     0.000E+000     5.705E-009     0.000E+000     4.771E-006     1.680E+005
      1.144E+015     3.961E-002     0.000E+000     0.000E+000     5.121E-007     1.211E-008     0.000E+000     5.705E-009     0.000E+000     4.737E-006     1.463E+005
      1.226E+015     3.712E-002     0.000E+000     0.000E+000     5.062E-007     1.210E-008     0.000E+000     5.705E-009     0.000E+000     4.703E-006     1.274E+005
      1.314E+015     3.479E-002     0.000E+000     0.000E+000     5.002E-007     1.210E-008     0.000E+000     5.705E-009     0.000E+000     4.669E-006     1.110E+005
      1.408E+015     3.260E-002     0.000E+000     0.000E+000     4.943E-007     1.209E-008     0.000E+000     5.705E-009     0.000E+000     4.635E-006     9.665E+004
      1.509E+015     3.054E-002     0.000E+000     0.000E+000     4.884E-007     1.208E-008     0.000E+000     5.705E-009     0.000E+000     4.600E-006     8.418E+004
