  ** CALCULATED NUMBER DENSITIES (/CM^3) ** 


   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          
      1.617E+015     5.258E+003     0.000E+000     0.000E+000     7.677E-007     8.783E-010     0.000E+000     5.684E-009     0.000E+000     4.574E-006     7.332E+004
      1.732E+015     4.567E+003     0.000E+000     0.000E+000     7.581E-007     7.509E-010     0.000E+000     5.684E-009     0.000E+000     4.540E-006     6.386E+004
      1.856E+015     3.968E+003     0.000E+000     0.000E+000     7.486E-007     6.443E-010     0.000E+000     5.684E-009     0.000E+000     4.505E-006     5.562E+004
      1.989E+015     3.448E+003     0.000E+000     0.000E+000     7.391E-007     5.549E-010     0.000E+000     5.684E-009     0.000E+000     4.469E-006     4.844E+004
      2.131E+015     2.997E+003     0.000E+000     0.000E+000     7.298E-007     4.799E-010     0.000E+000     5.684E-009     0.000E+000     4.434E-006     4.219E+004
      2.283E+015     2.606E+003     0.000E+000     0.000E+000     7.206E-007     4.170E-010     0.000E+000     5.684E-009     0.000E+000     4.398E-006     3.674E+004
      2.447E+015     2.265E+003     0.000E+000     0.000E+000     7.114E-007     3.641E-010     0.000E+000     5.684E-009     0.000E+000     4.363E-006     3.200E+004
      2.622E+015     1.970E+003     0.000E+000     0.000E+000     7.023E-007     3.196E-010     0.000E+000     5.684E-009     0.000E+000     4.326E-006     2.787E+004
      2.809E+015     1.713E+003     0.000E+000     0.000E+000     6.933E-007     2.823E-010     0.000E+000     5.684E-009     0.000E+000     4.290E-006     2.428E+004
      3.010E+015     1.490E+003     0.000E+000     0.000E+000     6.843E-007     2.508E-010     0.000E+000     5.684E-009     0.000E+000     4.254E-006     2.114E+004
      3.226E+015     1.297E+003     0.000E+000     0.000E+000     6.754E-007     2.243E-010     0.000E+000     5.684E-009     0.000E+000     4.217E-006     1.842E+004
      3.456E+015     1.128E+003     0.000E+000     0.000E+000     6.666E-007     2.020E-010     0.000E+000     5.684E-009     0.000E+000     4.180E-006     1.604E+004
      3.703E+015     9.816E+002     0.000E+000     0.000E+000     6.579E-007     1.832E-010     0.000E+000     5.684E-009     0.000E+000     4.143E-006     1.397E+004
      3.968E+015     8.542E+002     0.000E+000     0.000E+000     6.491E-007     1.675E-010     0.000E+000     5.684E-009     0.000E+000     4.105E-006     1.217E+004
      4.252E+015     7.434E+002     0.000E+000     0.000E+000     6.405E-007     1.545E-010     0.000E+000     5.684E-009     0.000E+000     4.068E-006     1.060E+004
      4.556E+015     6.470E+002     0.000E+000     0.000E+000     6.319E-007     1.424E-010     0.000E+000     5.684E-009     0.000E+000     4.030E-006     9.230E+003
      4.882E+015     5.631E+002     0.000E+000     0.000E+000     6.234E-007     1.342E-010     0.000E+000     5.684E-009     0.000E+000     3.992E-006     8.039E+003
      5.231E+015     4.901E+002     0.000E+000     0.000E+000     6.150E-007     1.277E-010     0.000E+000     5.684E-009     0.000E+000     3.954E-006     7.002E+003
      5.605E+015     4.267E+002     0.000E+000     0.000E+000     6.067E-007     1.229E-010     0.000E+000     5.684E-009     0.000E+000     3.915E-006     6.098E+003
      6.006E+015     3.714E+002     0.000E+000     0.000E+000     5.985E-007     1.196E-010     0.000E+000     5.684E-009     0.000E+000     3.877E-006     5.311E+003
      6.436E+015     3.234E+002     0.000E+000     0.000E+000     5.905E-007     1.178E-010     0.000E+000     5.684E-009     0.000E+000     3.838E-006     4.626E+003
      6.896E+015     2.815E+002     0.000E+000     0.000E+000     5.827E-007     1.172E-010     0.000E+000     5.684E-009     0.000E+000     3.800E-006     4.029E+003
      7.389E+015     2.451E+002     0.000E+000     0.000E+000     5.752E-007     1.177E-010     0.000E+000     5.684E-009     0.000E+000     3.761E-006     3.509E+003
      7.918E+015     2.134E+002     0.000E+000     0.000E+000     5.681E-007     1.190E-010     0.000E+000     5.684E-009     0.000E+000     3.723E-006     3.056E+003
      8.484E+015     1.859E+002     0.000E+000     0.000E+000     5.616E-007     1.209E-010     0.000E+000     5.684E-009     0.000E+000     3.685E-006     2.662E+003
      9.091E+015     1.619E+002     0.000E+000     0.000E+000     5.557E-007     1.232E-010     0.000E+000     5.684E-009     0.000E+000     3.648E-006     2.318E+003
      9.741E+015     1.410E+002     0.000E+000     0.000E+000     5.507E-007     1.260E-010     0.000E+000     5.684E-009     0.000E+000     3.612E-006     2.019E+003
      1.044E+016     1.228E+002     0.000E+000     0.000E+000     5.469E-007     1.296E-010     0.000E+000     5.684E-009     0.000E+000     3.577E-006     1.759E+003
      1.118E+016     1.069E+002     0.000E+000     0.000E+000     5.447E-007     1.341E-010     0.000E+000     5.684E-009     0.000E+000     3.544E-006     1.532E+003
      1.198E+016     9.316E+001     0.000E+000     0.000E+000     5.447E-007     1.402E-010     0.000E+000     5.684E-009     0.000E+000     3.511E-006     1.334E+003
      1.284E+016     8.117E+001     0.000E+000     0.000E+000     5.475E-007     1.481E-010     0.000E+000     5.684E-009     0.000E+000     3.477E-006     1.162E+003
      1.376E+016     7.073E+001     0.000E+000     0.000E+000     5.540E-007     1.585E-010     0.000E+000     5.684E-009     0.000E+000     3.439E-006     1.012E+003
      1.474E+016     6.164E+001     0.000E+000     0.000E+000     5.654E-007     1.713E-010     0.000E+000     5.684E-009     0.000E+000     3.393E-006     8.814E+002
      1.580E+016     5.372E+001     0.000E+000     0.000E+000     5.830E-007     1.863E-010     0.000E+000     5.684E-009     0.000E+000     3.331E-006     7.677E+002
      1.693E+016     4.683E+001     0.000E+000     0.000E+000     6.082E-007     2.030E-010     0.000E+000     5.683E-009     0.000E+000     3.245E-006     6.686E+002
      1.814E+016     4.082E+001     0.000E+000     0.000E+000     6.427E-007     2.204E-010     0.000E+000     5.683E-009     0.000E+000     3.125E-006     5.824E+002
      1.944E+016     3.559E+001     0.000E+000     0.000E+000     6.884E-007     2.377E-010     0.000E+000     5.683E-009     0.000E+000     2.962E-006     5.072E+002
      2.083E+016     3.103E+001     0.000E+000     0.000E+000     7.472E-007     2.538E-010     0.000E+000     5.683E-009     0.000E+000     2.753E-006     4.418E+002
      2.232E+016     2.706E+001     0.000E+000     0.000E+000     8.220E-007     2.677E-010     0.000E+000     5.683E-009     0.000E+000     2.498E-006     3.848E+002
