  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS         H              RH             GH             H+             H-             GH2            H2+            RH2            H3+            He          
      1.617E+015     3.434E-002     0.000E+000     0.000E+000     1.050E-011     1.526E-015     0.000E+000     3.238E-014     0.000E+000     2.603E-011     8.500E-002
      1.732E+015     3.430E-002     0.000E+000     0.000E+000     1.197E-011     1.863E-015     0.000E+000     3.717E-014     0.000E+000     2.963E-011     8.500E-002
      1.856E+015     3.427E-002     0.000E+000     0.000E+000     1.366E-011     2.310E-015     0.000E+000     4.268E-014     0.000E+000     3.373E-011     8.500E-002
      1.989E+015     3.424E-002     0.000E+000     0.000E+000     1.562E-011     2.894E-015     0.000E+000     4.901E-014     0.000E+000     3.837E-011     8.500E-002
      2.131E+015     3.421E-002     0.000E+000     0.000E+000     1.789E-011     3.651E-015     0.000E+000     5.627E-014     0.000E+000     4.364E-011     8.500E-002
      2.283E+015     3.418E-002     0.000E+000     0.000E+000     2.055E-011     4.619E-015     0.000E+000     6.460E-014     0.000E+000     4.961E-011     8.500E-002
      2.447E+015     3.416E-002     0.000E+000     0.000E+000     2.369E-011     5.854E-015     0.000E+000     7.418E-014     0.000E+000     5.637E-011     8.500E-002
      2.622E+015     3.414E-002     0.000E+000     0.000E+000     2.743E-011     7.419E-015     0.000E+000     8.516E-014     0.000E+000     6.401E-011     8.500E-002
      2.809E+015     3.412E-002     0.000E+000     0.000E+000     3.192E-011     9.400E-015     0.000E+000     9.778E-014     0.000E+000     7.263E-011     8.500E-002
      3.010E+015     3.411E-002     0.000E+000     0.000E+000     3.737E-011     1.191E-014     0.000E+000     1.123E-013     0.000E+000     8.231E-011     8.500E-002
      3.226E+015     3.409E-002     0.000E+000     0.000E+000     4.405E-011     1.508E-014     0.000E+000     1.289E-013     0.000E+000     9.315E-011     8.500E-002
      3.456E+015     3.408E-002     0.000E+000     0.000E+000     5.233E-011     1.909E-014     0.000E+000     1.480E-013     0.000E+000     1.052E-010     8.500E-002
      3.703E+015     3.407E-002     0.000E+000     0.000E+000     6.267E-011     2.415E-014     0.000E+000     1.699E-013     0.000E+000     1.184E-010     8.500E-002
      3.968E+015     3.406E-002     0.000E+000     0.000E+000     7.570E-011     3.053E-014     0.000E+000     1.951E-013     0.000E+000     1.328E-010     8.500E-002
      4.252E+015     3.405E-002     0.000E+000     0.000E+000     9.222E-011     3.852E-014     0.000E+000     2.240E-013     0.000E+000     1.481E-010     8.500E-002
      4.556E+015     3.405E-002     0.000E+000     0.000E+000     1.133E-010     4.819E-014     0.000E+000     2.572E-013     0.000E+000     1.639E-010     8.500E-002
      4.882E+015     3.404E-002     0.000E+000     0.000E+000     1.402E-010     6.057E-014     0.000E+000     2.953E-013     0.000E+000     1.797E-010     8.500E-002
      5.231E+015     3.404E-002     0.000E+000     0.000E+000     1.747E-010     7.582E-014     0.000E+000     3.390E-013     0.000E+000     1.947E-010     8.500E-002
      5.605E+015     3.403E-002     0.000E+000     0.000E+000     2.188E-010     9.450E-014     0.000E+000     3.892E-013     0.000E+000     2.081E-010     8.500E-002
      6.006E+015     3.403E-002     0.000E+000     0.000E+000     2.747E-010     1.172E-013     0.000E+000     4.469E-013     0.000E+000     2.188E-010     8.500E-002
      6.436E+015     3.403E-002     0.000E+000     0.000E+000     3.453E-010     1.448E-013     0.000E+000     5.131E-013     0.000E+000     2.261E-010     8.500E-002
      6.896E+015     3.403E-002     0.000E+000     0.000E+000     4.335E-010     1.779E-013     0.000E+000     5.890E-013     0.000E+000     2.296E-010     8.500E-002
      7.389E+015     3.403E-002     0.000E+000     0.000E+000     5.427E-010     2.174E-013     0.000E+000     6.763E-013     0.000E+000     2.291E-010     8.500E-002
      7.918E+015     3.403E-002     0.000E+000     0.000E+000     6.770E-010     2.637E-013     0.000E+000     7.764E-013     0.000E+000     2.252E-010     8.500E-002
      8.484E+015     3.404E-002     0.000E+000     0.000E+000     8.418E-010     3.168E-013     0.000E+000     8.913E-013     0.000E+000     2.188E-010     8.500E-002
      9.091E+015     3.404E-002     0.000E+000     0.000E+000     1.044E-009     3.765E-013     0.000E+000     1.023E-012     0.000E+000     2.110E-010     8.500E-002
      9.741E+015     3.404E-002     0.000E+000     0.000E+000     1.295E-009     4.416E-013     0.000E+000     1.175E-012     0.000E+000     2.026E-010     8.500E-002
      1.044E+016     3.405E-002     0.000E+000     0.000E+000     1.607E-009     5.103E-013     0.000E+000     1.348E-012     0.000E+000     1.947E-010     8.500E-002
      1.118E+016     3.405E-002     0.000E+000     0.000E+000     1.995E-009     5.803E-013     0.000E+000     1.548E-012     0.000E+000     1.877E-010     8.500E-002
      1.198E+016     3.406E-002     0.000E+000     0.000E+000     2.477E-009     6.482E-013     0.000E+000     1.776E-012     0.000E+000     1.822E-010     8.500E-002
      1.284E+016     3.406E-002     0.000E+000     0.000E+000     3.069E-009     7.102E-013     0.000E+000     2.039E-012     0.000E+000     1.786E-010     8.500E-002
      1.376E+016     3.406E-002     0.000E+000     0.000E+000     3.786E-009     7.624E-013     0.000E+000     2.340E-012     0.000E+000     1.772E-010     8.500E-002
      1.474E+016     3.407E-002     0.000E+000     0.000E+000     4.640E-009     8.015E-013     0.000E+000     2.686E-012     0.000E+000     1.782E-010     8.500E-002
      1.580E+016     3.407E-002     0.000E+000     0.000E+000     5.638E-009     8.254E-013     0.000E+000     3.083E-012     0.000E+000     1.817E-010     8.500E-002
      1.693E+016     3.407E-002     0.000E+000     0.000E+000     6.782E-009     8.335E-013     0.000E+000     3.538E-012     0.000E+000     1.878E-010     8.500E-002
